id,Gender,Age,HasDrivingLicense,RegionID,Switch,VehicleAge,PastAccident,AnnualPremium,SalesChannelID,DaysSinceCreated,Result
349778,Male,23.0,1.0,15.0,,< 1 Year,No,"£1,563.50 ",160,246,0
222191,Male,52.0,1.0,28.0,0.0,,,"£1,900.90 ",124,291,1
29124,Male,41.0,1.0,29.0,0.0,1-2 Year,Yes,"£1,824.90 ",124,121,1
222619,Male,24.0,1.0,50.0,,< 1 Year,,"£1,239.75 ",152,260,0
24263,Male,24.0,1.0,9.0,,< 1 Year,,"£1,695.30 ",152,77,0
227701,Male,24.0,1.0,45.0,,< 1 Year,Yes,"£1,661.30 ",152,179,1
277210,,,1.0,8.0,,< 1 Year,,"£1,721.40 ",152,111,0
346663,Male,60.0,1.0,28.0,1.0,1-2 Year,No,"£1,996.50 ",124,177,0
354095,Female,43.0,1.0,36.0,0.0,1-2 Year,Yes,£131.50 ,124,188,1
196137,Male,51.0,1.0,28.0,0.0,1-2 Year,Yes,"£1,333.35 ",26,31,0
31473,Female,42.0,1.0,35.0,0.0,1-2 Year,,"£1,567.50 ",124,102,0
341114,Female,22.0,1.0,41.0,1.0,< 1 Year,Yes,£131.50 ,160,73,0
194917,Female,39.0,,28.0,,1-2 Year,Yes,"£2,390.90 ",124,70,0
52744,Female,20.0,1.0,31.0,,< 1 Year,No,£131.50 ,160,73,0
212692,Female,,1.0,33.0,1.0,,No,"£2,475.05 ",152,266,0
57859,,22.0,1.0,47.0,,< 1 Year,,"£1,506.25 ",152,93,0
110310,Female,41.0,1.0,29.0,,1-2 Year,No,"£2,164.00 ",124,15,0
263899,Male,36.0,1.0,41.0,,,,"£1,666.65 ",122,221,0
85290,Male,,1.0,28.0,,> 2 Years,,"£2,215.95 ",122,10,1
179060,Male,30.0,1.0,41.0,,1-2 Year,,"£2,397.80 ",12,124,0
102576,Male,53.0,1.0,28.0,0.0,,,"£2,042.95 ",124,270,0
359777,,22.0,1.0,41.0,,< 1 Year,,"£1,767.40 ",152,190,0
291807,,,,28.0,0.0,1-2 Year,Yes,"£1,961.35 ",25,143,0
6376,,66.0,1.0,28.0,0.0,1-2 Year,Yes,"£1,872.95 ",157,294,0
32055,Female,46.0,1.0,28.0,,1-2 Year,,"£1,177.80 ",26,131,0
51716,Male,23.0,1.0,45.0,1.0,< 1 Year,,"£1,129.45 ",152,67,0
378748,Female,30.0,1.0,45.0,1.0,< 1 Year,No,"£2,275.90 ",152,64,0
56129,Male,,1.0,21.0,,1-2 Year,,"£1,126.25 ",124,110,0
12717,Male,43.0,1.0,28.0,0.0,1-2 Year,,"£1,474.85 ",26,170,0
67908,Female,39.0,1.0,28.0,1.0,1-2 Year,,"£2,893.75 ",152,171,0
330252,Female,23.0,1.0,28.0,1.0,< 1 Year,,"£2,130.90 ",152,259,0
214049,,48.0,1.0,28.0,,> 2 Years,Yes,"£2,057.25 ",26,259,1
27983,,28.0,1.0,32.0,,< 1 Year,,"£1,148.05 ",152,88,0
309118,Female,42.0,1.0,14.0,0.0,1-2 Year,,"£1,338.15 ",124,174,1
368014,Female,,1.0,28.0,,1-2 Year,No,"£2,304.25 ",26,21,0
176530,Male,52.0,1.0,41.0,,1-2 Year,,"£1,308.60 ",116,266,0
372685,Female,27.0,1.0,33.0,,< 1 Year,No,"£1,612.85 ",152,146,0
311672,Male,53.0,1.0,18.0,,1-2 Year,,"£1,589.75 ",124,190,1
362636,,33.0,1.0,39.0,0.0,< 1 Year,Yes,"£1,743.80 ",124,77,1
228895,,69.0,1.0,28.0,,1-2 Year,Yes,"£1,835.20 ",26,84,0
268476,Female,24.0,1.0,8.0,,< 1 Year,,"£1,451.45 ",152,190,0
251910,,80.0,,28.0,0.0,1-2 Year,Yes,"£2,749.75 ",26,44,0
93732,Male,30.0,,43.0,0.0,1-2 Year,Yes,"£1,350.50 ",124,75,1
75080,Male,21.0,1.0,42.0,,< 1 Year,No,"£1,432.70 ",160,37,0
131678,Male,53.0,1.0,25.0,0.0,1-2 Year,Yes,"£1,327.20 ",124,291,0
101579,Female,23.0,1.0,47.0,,< 1 Year,,"£2,164.40 ",26,115,0
257323,Male,24.0,1.0,49.0,,< 1 Year,Yes,"£1,668.80 ",26,193,0
125688,Female,26.0,1.0,8.0,,,,£131.50 ,152,50,0
20442,Female,31.0,1.0,28.0,,< 1 Year,,"£1,510.60 ",152,163,0
369296,Male,,,46.0,,< 1 Year,No,"£1,207.75 ",152,274,0
57547,Female,23.0,1.0,27.0,0.0,< 1 Year,No,"£2,307.15 ",152,256,0
183731,Female,50.0,1.0,28.0,0.0,1-2 Year,Yes,"£2,306.70 ",124,217,0
16877,Male,62.0,1.0,28.0,1.0,1-2 Year,No,"£2,451.50 ",26,265,0
144787,,62.0,1.0,8.0,0.0,1-2 Year,,"£2,267.40 ",26,149,0
19275,Female,26.0,1.0,14.0,1.0,< 1 Year,,"£1,336.45 ",152,263,0
353975,Male,80.0,1.0,28.0,0.0,1-2 Year,,"£1,637.95 ",26,284,0
263587,Female,45.0,,15.0,,1-2 Year,,"£2,059.35 ",26,271,1
12696,Male,,1.0,,0.0,1-2 Year,,£131.50 ,124,266,0
316682,Female,24.0,,33.0,,< 1 Year,,"£1,741.15 ",152,66,0
329261,Female,25.0,1.0,15.0,1.0,,Yes,"£1,760.70 ",152,43,0
244381,Female,25.0,1.0,30.0,0.0,1-2 Year,Yes,"£1,222.50 ",154,192,0
236074,,30.0,1.0,,1.0,< 1 Year,No,"£1,543.85 ",152,29,0
94332,Female,23.0,1.0,39.0,0.0,< 1 Year,Yes,"£1,480.85 ",152,283,0
150735,Male,,1.0,27.0,,< 1 Year,,"£1,388.80 ",26,64,0
15041,Female,46.0,1.0,28.0,,,Yes,"£1,489.55 ",26,233,0
265857,Female,28.0,1.0,41.0,,< 1 Year,No,"£1,650.85 ",152,233,0
133693,Male,70.0,1.0,28.0,0.0,1-2 Year,,"£1,262.35 ",122,121,0
295264,Male,46.0,1.0,,0.0,1-2 Year,Yes,£131.50 ,26,105,1
24687,,28.0,1.0,28.0,,< 1 Year,,"£2,855.55 ",124,268,0
283706,Male,27.0,1.0,6.0,,,,"£1,065.90 ",152,73,0
313804,Female,22.0,1.0,29.0,,< 1 Year,,"£1,603.00 ",152,72,0
11345,Male,39.0,1.0,30.0,0.0,1-2 Year,,"£1,098.35 ",124,147,0
254582,Male,28.0,1.0,28.0,1.0,< 1 Year,No,"£2,654.35 ",152,53,0
253407,Female,25.0,1.0,8.0,1.0,< 1 Year,No,"£1,345.60 ",152,167,0
302383,,60.0,1.0,8.0,,1-2 Year,No,"£2,651.30 ",26,292,0
8975,Male,55.0,,9.0,0.0,1-2 Year,,£131.50 ,26,229,0
224099,Female,23.0,1.0,28.0,,< 1 Year,,"£3,052.15 ",152,102,0
150019,Female,26.0,1.0,28.0,,< 1 Year,,"£2,154.50 ",122,182,0
80123,Male,27.0,1.0,50.0,1.0,< 1 Year,,"£1,499.80 ",152,131,0
178477,Female,20.0,1.0,46.0,,,No,"£1,646.85 ",160,249,0
72546,Female,26.0,1.0,14.0,1.0,< 1 Year,,"£1,495.00 ",152,91,0
377363,Male,23.0,1.0,3.0,,< 1 Year,,£965.45 ,152,89,0
380731,Female,27.0,1.0,50.0,,< 1 Year,No,"£2,487.55 ",152,172,0
23086,Male,30.0,,38.0,0.0,< 1 Year,Yes,"£1,546.50 ",124,229,0
134196,Female,67.0,1.0,7.0,1.0,1-2 Year,No,"£2,377.40 ",124,45,0
77512,Female,33.0,1.0,45.0,,1-2 Year,,£131.50 ,157,280,0
156353,Female,37.0,1.0,15.0,,1-2 Year,,£131.50 ,156,242,0
150333,,,1.0,28.0,,< 1 Year,,"£1,381.55 ",156,180,0
36896,Male,40.0,1.0,,0.0,1-2 Year,,£131.50 ,26,135,0
361936,Male,55.0,1.0,,0.0,1-2 Year,,£131.50 ,26,273,0
272091,Female,22.0,1.0,28.0,1.0,< 1 Year,,"£1,736.15 ",152,215,0
337626,,48.0,1.0,28.0,0.0,1-2 Year,,"£2,542.65 ",124,42,0
247136,Female,29.0,1.0,21.0,,< 1 Year,,"£1,659.55 ",152,42,0
95459,Female,21.0,1.0,40.0,0.0,< 1 Year,Yes,"£1,773.90 ",160,117,0
228413,Male,43.0,,28.0,0.0,1-2 Year,Yes,"£1,369.05 ",163,44,1
201849,Male,25.0,,46.0,1.0,< 1 Year,,£131.50 ,152,144,0
317193,Female,25.0,1.0,15.0,1.0,,,£131.50 ,151,262,0
220899,Male,42.0,1.0,18.0,,< 1 Year,,£131.50 ,1,131,1
303377,Male,76.0,1.0,28.0,,1-2 Year,,"£2,267.00 ",26,158,0
373647,Male,38.0,1.0,37.0,,1-2 Year,Yes,"£1,499.75 ",152,136,0
69511,Female,44.0,1.0,28.0,0.0,1-2 Year,Yes,"£2,220.70 ",124,20,0
22813,,24.0,1.0,8.0,,< 1 Year,,"£1,841.40 ",152,277,0
171880,Female,21.0,1.0,12.0,1.0,,,"£1,496.50 ",160,182,0
317866,Male,44.0,1.0,0.0,0.0,1-2 Year,No,£131.50 ,13,21,0
316764,,43.0,1.0,41.0,,,Yes,"£4,853.25 ",12,146,1
140680,Male,61.0,1.0,8.0,,,,"£1,997.05 ",26,297,0
92903,,71.0,1.0,28.0,,> 2 Years,Yes,"£2,095.35 ",26,19,0
254243,Female,21.0,1.0,,,,Yes,"£1,598.20 ",152,225,0
232187,Male,25.0,1.0,28.0,,< 1 Year,,"£2,681.65 ",124,180,0
307110,Male,56.0,,28.0,,1-2 Year,Yes,"£3,171.60 ",26,195,0
98706,Female,26.0,1.0,27.0,,< 1 Year,No,£131.50 ,152,40,0
93478,Male,,1.0,12.0,,< 1 Year,No,£131.50 ,26,90,0
111546,Male,24.0,1.0,14.0,1.0,< 1 Year,,"£1,142.60 ",152,62,0
165038,Female,27.0,1.0,35.0,,< 1 Year,No,"£1,893.10 ",154,143,0
366687,Male,23.0,,50.0,1.0,< 1 Year,,"£1,414.55 ",152,48,0
287625,Female,49.0,1.0,46.0,,1-2 Year,No,£131.50 ,124,293,0
203816,Male,,1.0,3.0,1.0,< 1 Year,,£131.50 ,152,241,0
285430,Male,42.0,1.0,28.0,,1-2 Year,Yes,"£1,126.50 ",25,207,0
107358,,,1.0,28.0,0.0,1-2 Year,,"£2,036.80 ",26,136,0
48392,Male,30.0,1.0,29.0,,< 1 Year,,"£1,468.55 ",163,96,1
365911,Female,20.0,1.0,13.0,,,No,"£1,474.40 ",160,86,0
193756,Female,52.0,1.0,19.0,1.0,1-2 Year,No,"£1,303.65 ",124,201,0
366740,Male,32.0,1.0,28.0,,< 1 Year,No,"£1,215.10 ",124,23,0
291374,Male,37.0,1.0,28.0,,1-2 Year,,"£1,353.90 ",124,212,1
275615,Female,27.0,1.0,18.0,,< 1 Year,,"£1,481.30 ",152,271,0
18102,Male,26.0,1.0,10.0,,< 1 Year,No,"£1,565.80 ",152,268,0
251558,Female,31.0,1.0,,,< 1 Year,,"£2,484.55 ",152,75,0
169373,Male,27.0,1.0,8.0,,< 1 Year,,"£1,796.75 ",152,94,0
23291,Female,,1.0,28.0,0.0,> 2 Years,Yes,£131.50 ,122,176,1
54713,Male,43.0,1.0,28.0,,,,"£2,334.25 ",124,274,0
187104,Female,22.0,1.0,24.0,,< 1 Year,No,"£1,754.55 ",152,66,0
178299,Male,22.0,1.0,17.0,,< 1 Year,No,"£1,357.25 ",160,44,0
289351,Female,41.0,1.0,13.0,,,No,"£1,296.50 ",26,254,0
47477,,,1.0,15.0,,< 1 Year,,"£2,378.50 ",152,169,0
244000,Female,43.0,1.0,28.0,0.0,1-2 Year,Yes,"£1,824.10 ",124,185,0
359726,Male,46.0,1.0,47.0,,,Yes,"£1,669.05 ",26,137,0
160135,Female,24.0,,28.0,1.0,< 1 Year,,"£2,450.10 ",152,150,0
104968,Female,24.0,1.0,50.0,0.0,,No,"£1,331.55 ",152,135,0
21476,Male,62.0,1.0,11.0,,> 2 Years,,"£1,892.25 ",124,24,0
356896,Female,25.0,1.0,46.0,1.0,< 1 Year,,"£1,222.35 ",26,146,0
148007,Female,65.0,1.0,46.0,,1-2 Year,No,"£1,182.45 ",11,120,0
23264,Male,38.0,1.0,28.0,,1-2 Year,No,"£1,226.45 ",122,195,0
149163,Female,56.0,1.0,28.0,,1-2 Year,No,£131.50 ,124,203,0
326743,Male,39.0,1.0,26.0,,1-2 Year,Yes,£131.50 ,160,159,0
119829,Male,32.0,1.0,15.0,0.0,< 1 Year,Yes,£131.50 ,156,177,1
320755,Female,59.0,1.0,28.0,0.0,> 2 Years,,"£2,601.55 ",26,257,0
223086,Female,22.0,,3.0,,< 1 Year,,"£1,194.90 ",152,280,0
37333,Female,27.0,1.0,6.0,,< 1 Year,,"£1,201.50 ",152,101,0
109128,Female,26.0,1.0,45.0,,< 1 Year,No,"£1,175.85 ",152,272,0
320103,Female,41.0,1.0,39.0,0.0,,,"£1,440.55 ",26,21,1
69355,Male,51.0,1.0,37.0,,1-2 Year,,"£1,532.80 ",124,252,1
35857,Female,33.0,1.0,29.0,,1-2 Year,No,"£1,571.20 ",26,53,0
167671,Female,51.0,1.0,28.0,,1-2 Year,,"£1,533.40 ",26,265,0
67954,Female,22.0,1.0,41.0,0.0,< 1 Year,Yes,£928.55 ,160,237,0
46240,Male,42.0,1.0,28.0,0.0,> 2 Years,,"£2,453.60 ",26,150,1
323362,Male,26.0,1.0,49.0,0.0,< 1 Year,Yes,£131.50 ,160,86,0
89310,Male,26.0,1.0,6.0,1.0,< 1 Year,,"£1,252.55 ",152,223,0
134623,Male,25.0,,32.0,1.0,< 1 Year,,"£1,526.35 ",26,160,0
362186,Female,33.0,1.0,36.0,1.0,< 1 Year,,"£1,742.35 ",152,18,0
159105,Female,21.0,,28.0,1.0,< 1 Year,No,£131.50 ,152,160,0
299064,Male,42.0,1.0,28.0,0.0,1-2 Year,,"£1,662.70 ",26,31,0
221084,Female,25.0,,28.0,0.0,< 1 Year,Yes,"£1,699.15 ",152,213,0
107591,Female,55.0,,10.0,,1-2 Year,,"£1,994.50 ",152,76,0
349585,Female,24.0,1.0,28.0,,< 1 Year,,"£2,043.45 ",158,279,0
207347,Male,51.0,1.0,17.0,0.0,1-2 Year,,"£1,452.85 ",124,246,1
256714,Male,59.0,1.0,20.0,0.0,1-2 Year,Yes,£131.50 ,124,77,0
338607,Male,43.0,1.0,8.0,,1-2 Year,,"£2,398.60 ",124,54,0
78430,Female,,,11.0,1.0,< 1 Year,No,"£1,966.35 ",152,256,0
205267,Female,,1.0,8.0,,< 1 Year,,£131.50 ,152,237,0
177759,Female,21.0,1.0,35.0,,< 1 Year,,"£2,190.45 ",152,248,0
112635,Male,40.0,1.0,11.0,,1-2 Year,,£976.75 ,124,178,1
167915,Female,,1.0,41.0,0.0,1-2 Year,Yes,£131.50 ,152,14,0
267727,Male,35.0,1.0,14.0,,,,£131.50 ,1,114,0
328554,Male,44.0,1.0,,0.0,1-2 Year,,"£1,656.80 ",26,27,0
29352,Male,32.0,1.0,37.0,1.0,1-2 Year,No,"£2,481.10 ",124,206,0
341834,Male,31.0,1.0,45.0,,1-2 Year,Yes,£131.50 ,154,136,1
106022,Male,30.0,1.0,11.0,,< 1 Year,No,"£1,542.75 ",152,141,0
115201,,35.0,1.0,11.0,,1-2 Year,Yes,£987.60 ,124,135,1
114170,Male,47.0,1.0,7.0,,1-2 Year,No,"£2,123.85 ",26,249,0
289087,Female,47.0,1.0,28.0,1.0,1-2 Year,No,"£2,821.70 ",26,173,0
277762,Male,59.0,1.0,28.0,,1-2 Year,No,"£2,496.70 ",124,138,0
221643,Male,21.0,1.0,,,< 1 Year,,"£1,268.30 ",152,149,0
292159,,24.0,,26.0,,< 1 Year,,"£1,412.60 ",152,202,0
323743,Male,65.0,1.0,46.0,,1-2 Year,No,"£1,584.95 ",26,22,0
189089,Female,32.0,1.0,50.0,,1-2 Year,No,"£2,038.05 ",18,149,0
155755,Male,54.0,1.0,28.0,,1-2 Year,,"£1,494.55 ",122,228,0
379433,,61.0,1.0,33.0,,1-2 Year,Yes,"£1,332.75 ",26,29,0
289389,Male,30.0,1.0,,,< 1 Year,No,"£1,672.25 ",152,164,0
163730,Female,,1.0,11.0,,1-2 Year,,"£1,473.55 ",152,140,0
113533,Female,26.0,1.0,1.0,,< 1 Year,,£131.50 ,152,205,0
361579,Female,27.0,1.0,11.0,,< 1 Year,,"£1,269.60 ",152,66,0
334773,Female,41.0,1.0,28.0,,,,"£2,361.75 ",26,131,1
157021,Male,42.0,1.0,15.0,,1-2 Year,Yes,£131.50 ,152,248,0
24608,Male,50.0,1.0,8.0,0.0,,Yes,"£1,940.05 ",26,249,0
189497,Male,73.0,1.0,,0.0,> 2 Years,,"£2,610.10 ",26,294,0
251489,Female,22.0,1.0,32.0,,< 1 Year,,"£1,433.75 ",152,273,0
198613,Male,39.0,1.0,11.0,,1-2 Year,,"£2,996.10 ",124,244,1
8574,Female,32.0,1.0,28.0,,< 1 Year,Yes,"£1,743.70 ",152,99,0
171732,Female,43.0,1.0,29.0,,1-2 Year,,"£1,090.40 ",124,81,0
130945,Male,31.0,1.0,46.0,0.0,< 1 Year,Yes,"£1,432.40 ",124,200,1
246650,Male,39.0,1.0,11.0,0.0,1-2 Year,Yes,"£1,266.65 ",26,227,0
233354,Male,23.0,1.0,33.0,1.0,< 1 Year,No,"£1,198.55 ",152,251,0
238781,Male,45.0,1.0,45.0,0.0,1-2 Year,,"£1,354.70 ",26,265,0
4432,Female,53.0,1.0,28.0,,> 2 Years,,"£2,512.80 ",26,57,0
276734,Female,34.0,1.0,20.0,0.0,1-2 Year,Yes,£131.50 ,124,189,0
312694,Male,28.0,1.0,36.0,,< 1 Year,No,"£1,932.10 ",152,70,0
230976,Female,73.0,1.0,7.0,,1-2 Year,No,£131.50 ,124,255,0
177921,Male,35.0,1.0,28.0,,1-2 Year,Yes,£131.50 ,157,177,0
104738,Male,23.0,1.0,25.0,,< 1 Year,No,"£1,541.50 ",152,263,0
344209,Female,36.0,1.0,8.0,,1-2 Year,,"£1,877.55 ",157,141,1
5354,Male,44.0,1.0,28.0,0.0,1-2 Year,,"£1,534.50 ",26,235,0
89541,Male,45.0,1.0,28.0,,1-2 Year,No,"£2,516.30 ",26,85,0
380750,Male,54.0,1.0,48.0,,1-2 Year,Yes,£131.50 ,124,259,0
191443,Female,77.0,1.0,28.0,,1-2 Year,,"£2,977.10 ",13,236,0
255619,Female,21.0,1.0,46.0,,< 1 Year,No,"£1,733.80 ",160,201,0
330614,Female,,,28.0,,< 1 Year,,"£1,867.00 ",160,231,0
297225,Female,47.0,1.0,28.0,0.0,> 2 Years,,£131.50 ,26,171,1
28133,Female,50.0,1.0,28.0,0.0,1-2 Year,,"£1,530.65 ",26,246,0
84282,Female,30.0,1.0,,1.0,< 1 Year,,"£1,556.65 ",152,99,0
313533,Male,30.0,1.0,18.0,,,,"£1,799.30 ",152,119,0
256930,Female,52.0,1.0,28.0,,> 2 Years,Yes,"£2,282.95 ",122,55,1
264984,,27.0,1.0,41.0,0.0,< 1 Year,,"£1,837.35 ",154,257,0
115366,Male,31.0,1.0,15.0,1.0,< 1 Year,No,"£1,176.60 ",152,180,0
166430,Male,62.0,1.0,28.0,0.0,1-2 Year,,"£1,788.85 ",26,120,0
307367,Male,56.0,1.0,47.0,,1-2 Year,,"£2,051.75 ",16,158,0
345197,Female,27.0,1.0,43.0,0.0,< 1 Year,Yes,£131.50 ,152,16,0
188380,Male,,1.0,22.0,,1-2 Year,,"£1,601.50 ",124,111,0
73228,,22.0,1.0,49.0,,< 1 Year,,"£1,285.15 ",160,199,0
364328,,21.0,1.0,8.0,,,,"£1,481.60 ",160,175,0
89991,Female,47.0,1.0,28.0,,1-2 Year,Yes,"£2,496.55 ",122,214,0
15656,Female,21.0,1.0,,1.0,< 1 Year,,"£1,964.20 ",160,31,0
28118,Male,,1.0,28.0,0.0,> 2 Years,,"£1,377.15 ",26,138,1
94194,,35.0,1.0,45.0,0.0,1-2 Year,Yes,"£3,155.25 ",124,147,1
122061,Female,,1.0,28.0,0.0,1-2 Year,Yes,"£2,420.70 ",25,294,1
128338,Male,57.0,1.0,,,,,"£4,329.60 ",26,254,0
218575,Male,37.0,1.0,3.0,0.0,1-2 Year,Yes,"£1,067.05 ",154,38,0
370027,Male,41.0,,24.0,,1-2 Year,No,"£1,484.05 ",124,87,0
11091,Female,49.0,1.0,28.0,0.0,1-2 Year,,"£2,511.55 ",26,217,0
334661,Male,40.0,1.0,29.0,,1-2 Year,,"£3,412.20 ",124,115,0
286599,Male,32.0,1.0,,0.0,< 1 Year,,"£2,304.85 ",26,116,0
278416,Male,72.0,1.0,28.0,0.0,1-2 Year,Yes,"£2,274.40 ",52,163,0
297186,Male,25.0,1.0,14.0,,< 1 Year,No,"£1,679.65 ",152,155,0
197249,Male,72.0,1.0,28.0,0.0,1-2 Year,,"£1,295.85 ",124,158,0
251731,Female,,1.0,22.0,1.0,< 1 Year,,"£1,705.35 ",152,82,0
336034,,44.0,1.0,3.0,,,,£131.50 ,124,47,0
190140,Female,24.0,1.0,41.0,1.0,< 1 Year,,"£1,576.80 ",152,171,0
274131,Male,50.0,,48.0,,> 2 Years,Yes,£131.50 ,3,98,0
235874,Male,51.0,1.0,46.0,,,No,"£1,384.00 ",26,170,0
155855,Female,33.0,1.0,50.0,1.0,< 1 Year,,"£1,867.35 ",152,223,0
241124,Male,,1.0,28.0,1.0,< 1 Year,No,"£2,533.05 ",152,65,0
53646,Male,,1.0,48.0,,1-2 Year,,£131.50 ,26,225,0
346776,Female,30.0,1.0,,,< 1 Year,,"£1,471.90 ",152,149,0
177588,Female,34.0,,46.0,0.0,1-2 Year,,"£1,288.15 ",156,36,1
347712,Female,38.0,1.0,8.0,0.0,1-2 Year,,"£2,089.60 ",124,14,0
263613,Male,48.0,1.0,,,1-2 Year,No,"£1,221.40 ",26,15,0
136027,Male,26.0,1.0,8.0,1.0,,,"£2,136.90 ",152,103,0
88373,Male,58.0,1.0,28.0,0.0,1-2 Year,Yes,"£1,521.05 ",124,287,0
81,,54.0,1.0,26.0,0.0,1-2 Year,Yes,"£1,774.65 ",22,74,0
315374,Male,39.0,,15.0,,1-2 Year,,£131.50 ,152,261,0
106188,Male,56.0,,33.0,,1-2 Year,No,"£1,563.45 ",138,138,0
33115,Female,21.0,1.0,50.0,,< 1 Year,No,"£1,780.30 ",152,239,0
136184,Female,70.0,1.0,50.0,,1-2 Year,No,"£2,249.10 ",8,128,0
372674,Male,68.0,1.0,41.0,0.0,> 2 Years,,"£1,681.95 ",154,221,0
116893,Female,72.0,1.0,11.0,1.0,1-2 Year,,"£1,079.25 ",26,268,0
366970,Female,67.0,,28.0,,1-2 Year,,"£1,319.10 ",26,96,0
256613,Female,28.0,1.0,44.0,,< 1 Year,,"£1,257.90 ",152,89,0
206983,Male,58.0,1.0,28.0,,,Yes,£131.50 ,157,139,0
361774,Male,42.0,,28.0,1.0,1-2 Year,,"£1,897.95 ",124,154,0
228674,Female,24.0,1.0,41.0,0.0,< 1 Year,No,"£2,674.30 ",152,24,0
313328,,25.0,1.0,2.0,,< 1 Year,No,"£1,519.70 ",152,141,0
335424,Female,20.0,1.0,46.0,0.0,< 1 Year,Yes,"£1,522.45 ",160,43,0
344734,Male,42.0,1.0,28.0,1.0,1-2 Year,No,"£1,523.35 ",26,144,0
96671,Female,26.0,1.0,21.0,,< 1 Year,No,£923.15 ,152,155,0
262460,Female,31.0,1.0,35.0,,< 1 Year,No,"£1,512.90 ",152,211,0
213531,Female,,1.0,18.0,,< 1 Year,No,"£1,087.90 ",152,69,0
45817,Male,27.0,1.0,41.0,,,No,"£1,170.35 ",152,292,0
119294,,27.0,1.0,41.0,,< 1 Year,,£996.25 ,152,154,0
339733,Male,28.0,1.0,33.0,1.0,< 1 Year,,"£1,638.80 ",152,186,0
298518,Female,35.0,1.0,14.0,,1-2 Year,Yes,"£1,078.70 ",152,217,0
91365,Male,25.0,1.0,,,< 1 Year,No,"£1,123.85 ",152,149,0
238651,Male,30.0,1.0,,,< 1 Year,,£131.50 ,160,89,1
214854,Male,20.0,,50.0,,< 1 Year,No,£131.50 ,160,176,0
14062,Female,47.0,1.0,4.0,,1-2 Year,No,"£1,485.00 ",26,143,0
357530,Male,35.0,1.0,30.0,0.0,1-2 Year,No,"£1,058.05 ",160,104,0
84949,Female,25.0,1.0,28.0,,< 1 Year,,"£1,751.75 ",152,184,0
82446,Female,56.0,1.0,8.0,0.0,1-2 Year,,"£2,027.80 ",124,171,0
312155,Female,27.0,1.0,48.0,,< 1 Year,Yes,£131.50 ,156,114,1
375719,,61.0,1.0,28.0,0.0,1-2 Year,,"£2,161.05 ",124,29,1
362512,Male,35.0,1.0,11.0,0.0,,,"£1,923.35 ",163,227,1
53185,Male,73.0,1.0,8.0,0.0,1-2 Year,Yes,"£3,016.45 ",124,267,0
206083,Male,22.0,1.0,6.0,1.0,< 1 Year,,"£1,639.80 ",152,297,0
88995,,71.0,1.0,28.0,,1-2 Year,,"£1,643.00 ",124,235,0
327118,,23.0,,,,< 1 Year,Yes,"£1,212.85 ",152,239,0
226493,Male,30.0,1.0,39.0,0.0,< 1 Year,Yes,"£2,121.10 ",124,176,0
121023,Female,23.0,1.0,37.0,,< 1 Year,No,"£1,726.00 ",151,83,0
283143,Female,21.0,1.0,10.0,,< 1 Year,Yes,£131.50 ,152,171,0
247332,Male,26.0,1.0,43.0,,< 1 Year,No,£131.50 ,152,190,0
280598,Male,24.0,1.0,8.0,1.0,< 1 Year,,"£1,897.65 ",152,26,0
253399,Male,50.0,1.0,38.0,,1-2 Year,Yes,"£1,594.10 ",124,277,1
124830,Female,31.0,1.0,11.0,,< 1 Year,,"£1,320.10 ",26,241,1
31470,Female,32.0,1.0,15.0,1.0,< 1 Year,,£131.50 ,152,66,0
323153,Male,,1.0,30.0,0.0,< 1 Year,Yes,"£1,881.65 ",152,239,0
79319,Male,,1.0,28.0,0.0,< 1 Year,,"£2,550.75 ",152,41,0
253830,,21.0,1.0,45.0,1.0,< 1 Year,,"£1,276.00 ",152,295,0
366778,Female,46.0,1.0,19.0,,1-2 Year,,"£1,168.50 ",124,77,1
284853,Male,58.0,1.0,32.0,,1-2 Year,Yes,"£1,823.40 ",124,96,0
106031,Male,25.0,,28.0,1.0,< 1 Year,,"£1,848.20 ",152,100,0
168526,Female,24.0,1.0,28.0,1.0,< 1 Year,,"£1,971.15 ",152,283,0
231467,,21.0,,50.0,,< 1 Year,,"£1,777.80 ",152,54,0
339592,Female,30.0,1.0,21.0,,< 1 Year,No,£131.50 ,152,238,0
230983,Male,28.0,1.0,14.0,,< 1 Year,,"£1,790.40 ",152,176,0
284474,Male,,1.0,13.0,0.0,< 1 Year,,"£1,300.15 ",152,141,1
23585,Female,21.0,1.0,17.0,1.0,< 1 Year,,"£2,628.60 ",152,279,0
101188,Male,54.0,1.0,1.0,,1-2 Year,,£131.50 ,124,220,0
151519,Male,23.0,1.0,25.0,1.0,< 1 Year,No,"£1,257.70 ",160,96,0
167790,Male,54.0,1.0,28.0,0.0,1-2 Year,,"£1,792.20 ",124,224,1
61159,Female,24.0,1.0,8.0,1.0,< 1 Year,Yes,"£2,877.15 ",152,251,0
128473,Female,24.0,1.0,28.0,,,No,"£2,179.25 ",152,177,0
69529,Male,,1.0,17.0,0.0,1-2 Year,Yes,£131.50 ,163,77,0
125814,Male,,1.0,8.0,,< 1 Year,Yes,"£1,466.15 ",160,152,0
39333,Male,30.0,1.0,28.0,,< 1 Year,No,"£1,463.05 ",152,199,0
189513,Female,22.0,1.0,6.0,,< 1 Year,No,"£1,484.10 ",152,235,0
77851,,23.0,1.0,8.0,,,No,"£1,296.75 ",151,122,0
